shelfmark,iiif_url,url,orig_shelfmark
Bodl. MS heb. g 12/45,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-45.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/45
Bodl. MS heb. g 8/45,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-45.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part5,MS. Heb. g. 8/45
Bodl. MS heb. g 2/18,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-18.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/18
Bodl. MS heb. g 12/12,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-12.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/12
Bodl. MS heb. g 12/13,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-13.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/13
Bodl. MS heb. g 8/44,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-44.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part5,MS. Heb. g. 8/44
Bodl. MS heb. g 2/19,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-19.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/19
Bodl. MS heb. g 12/44,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-44.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/44
Bodl. MS heb. g 8/13,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-13.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part2,MS. Heb. g. 8/13
Bodl. MS heb. g 12/52,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-52.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/52
Bodl. MS heb. g 2/58,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-58.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/58
Bodl. MS heb. g 5/6,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-6.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/6
Bodl. MS heb. g 8/52,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-52.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part7,MS. Heb. g. 8/52
Bodl. MS heb. g 8/2,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-2.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part1,MS. Heb. g. 8/2
Bodl. MS heb. g 6/3,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-6-3.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_218#MS_Heb_g_6,MS. Heb. g. 6/3
Bodl. MS heb. g 5/27,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-27.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/27
Bodl. MS heb. g 12/6,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-6.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/6
Bodl. MS heb. g 2/74,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-74.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/74
Bodl. MS heb. g 8/29,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-29.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part4,MS. Heb. g. 8/29
Bodl. MS heb. g 2/4,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-4.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/4
Bodl. MS heb. g 12/29,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-29.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/29
Bodl. MS heb. g 2/23,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-23.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/23
Bodl. MS heb. g 2/35,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-35.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/35
Bodl. MS heb. g 8/68,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-68.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part9,MS. Heb. g. 8/68
Bodl. MS heb. g 5/31,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-31.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/31
Bodl. MS heb. g 2/62,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-62.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/62
Bodl. MS heb. g 6/21,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-6-21.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_218#MS_Heb_g_6,MS. Heb. g. 6/21
Bodl. MS heb. g 2/15,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-15.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/15
Bodl. MS heb. g 8/48,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-48.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part5,MS. Heb. g. 8/48
Bodl. MS heb. g 2/42,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-42.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/42
Bodl. MS heb. g 12/48,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-48.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/48
Bodl. MS heb. g 5/11,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-11.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/11
Bodl. MS heb. g 6/17,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-6-17.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_218#MS_Heb_g_6,MS. Heb. g. 6/17
Bodl. MS heb. g 2/54,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-54.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/54
Bodl. MS heb. g 8/25,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-25.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part3,MS. Heb. g. 8/25
Bodl. MS heb. g 2/78,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-78.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/78
Bodl. MS heb. g 2/8,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-8.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/8
Bodl. MS heb. g 12/25,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-25.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/25
Bodl. MS heb. g 8/64,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-64.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part9,MS. Heb. g. 8/64
Bodl. MS heb. g 2/39,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-39.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/39
Bodl. MS heb. g 12/33,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-33.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/33
Bodl. MS heb. g 2/81,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-81.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/81
Bodl. MS heb. g 8/33,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-33.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part4,MS. Heb. g. 8/33
Bodl. MS heb. g 2/16,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-16.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/16
Bodl. MS heb. g 2/41,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-41.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/41
Bodl. MS heb. g 5/12,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-12.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/12
Bodl. MS heb. g 2/57,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-57.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/57
Bodl. MS heb. g 5/9,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-9.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/9
Bodl. MS heb. g 6/14,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-6-14.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_218#MS_Heb_g_6,MS. Heb. g. 6/14
Bodl. MS heb. g 12/9,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-9.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/9
Bodl. MS heb. g 8/26,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-26.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part3,MS. Heb. g. 8/26
Bodl. MS heb. g 5/28,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-28.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/28
Bodl. MS heb. g 8/71,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-71.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part9,MS. Heb. g. 8/71
Bodl. MS heb. g 12/26,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-26.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/26
Bodl. MS heb. g 8/67,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-67.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part9,MS. Heb. g. 8/67
Bodl. MS heb. g 12/30,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-30.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/30
Bodl. MS heb. g 8/30,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-30.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part4,MS. Heb. g. 8/30
Bodl. MS heb. g 2/82,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-82.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/82
Bodl. MS heb. g 12/10,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-10.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/10
Bodl. MS heb. g 8/47,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-47.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part5,MS. Heb. g. 8/47
Bodl. MS heb. g 12/47,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-47.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/47
Bodl. MS heb. g 8/10,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-10.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part2,MS. Heb. g. 8/10
Bodl. MS heb. g 12/51,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-51.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/51
Bodl. MS heb. g 6/18,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-6-18.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_218#MS_Heb_g_6,MS. Heb. g. 6/18
Bodl. MS heb. g 5/5,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-5.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/5
Bodl. MS heb. g 8/51,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-51.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part6,MS. Heb. g. 8/51
Bodl. MS heb. g 8/1,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-1.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part1,MS. Heb. g. 8/1
Bodl. MS heb. g 5/24,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-24.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/24
Bodl. MS heb. g 2/77,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-77.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/77
Bodl. MS heb. g 12/5,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-5.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/5
Bodl. MS heb. g 6/34,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-6-34.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_218#MS_Heb_g_6,MS. Heb. g. 6/34
Bodl. MS heb. g 2/7,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-7.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/7
Bodl. MS heb. g 2/20,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-20.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/20
Bodl. MS heb. g 2/36,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-36.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/36
Bodl. MS heb. g 5/32,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-32.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/32
Bodl. MS heb. g 3/3,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-3-3.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_216#MS_Heb_g_3,MS. Heb. g. 3/3
Bodl. MS heb. g 6/22,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-6-22.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_218#MS_Heb_g_6,MS. Heb. g. 6/22
Bodl. MS heb. g 2/61,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-61.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/61
Bodl. MS heb. g 6/23,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-6-23.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_218#MS_Heb_g_6,MS. Heb. g. 6/23
Bodl. MS heb. g 2/60,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-60.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/60
Bodl. MS heb. g 5/33,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-33.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/33
Bodl. MS heb. g 3/2,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-3-2.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_216#MS_Heb_g_3,MS. Heb. g. 3/2
Bodl. MS heb. g 2/37,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-37.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/37
Bodl. MS heb. g 2/21,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-21.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/21
Bodl. MS heb. g 2/6,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-6.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/6
Bodl. MS heb. g 2/76,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-76.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/76
Bodl. MS heb. g 12/4,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-4.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/4
Bodl. MS heb. g 6/35,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-6-35.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_218#MS_Heb_g_6,MS. Heb. g. 6/35
Bodl. MS heb. g 5/25,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-25.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/25
Bodl. MS heb. g 6/1,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-6-1.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_218#MS_Heb_g_6,MS. Heb. g. 6/1
Bodl. MS heb. g 8/50,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-50.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part6,MS. Heb. g. 8/50
Bodl. MS heb. g 6/19,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-6-19.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_218#MS_Heb_g_6,MS. Heb. g. 6/19
Bodl. MS heb. g 5/4,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-4.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/4
Bodl. MS heb. g 12/50,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-50.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/50
Bodl. MS heb. g 8/11,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-11.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part2,MS. Heb. g. 8/11
Bodl. MS heb. g 12/46,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-46.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/46
Bodl. MS heb. g 8/46,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-46.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part5,MS. Heb. g. 8/46
Bodl. MS heb. g 12/11,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-11.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/11
Bodl. MS heb. g 8/31,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-31.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part4,MS. Heb. g. 8/31
Bodl. MS heb. g 12/31,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-31.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/31
Bodl. MS heb. g 8/66,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-66.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part9,MS. Heb. g. 8/66
Bodl. MS heb. g 12/27,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-27.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/27
Bodl. MS heb. g 8/70,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-70.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part9,MS. Heb. g. 8/70
Bodl. MS heb. g 5/29,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-29.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/29
Bodl. MS heb. g 12/8,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-8.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/8
Bodl. MS heb. g 8/27,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-27.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part3,MS. Heb. g. 8/27
Bodl. MS heb. g 2/56,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-56.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/56
Bodl. MS heb. g 5/8,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-8.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/8
Bodl. MS heb. g 6/15,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-6-15.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_218#MS_Heb_g_6,MS. Heb. g. 6/15
Bodl. MS heb. g 5/13,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-13.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/13
Bodl. MS heb. g 2/40,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-40.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/40
Bodl. MS heb. g 2/17,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-17.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/17
Bodl. MS heb. g 12/16,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-16.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/16
Bodl. MS heb. g 8/41,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-41.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part5,MS. Heb. g. 8/41
Bodl. MS heb. g 5/18,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-18.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/18
Bodl. MS heb. g 12/41,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-41.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/41
Bodl. MS heb. g 8/16,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-16.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part3,MS. Heb. g. 8/16
Bodl. MS heb. g 5/3,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-3.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/3
Bodl. MS heb. g 8/7,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-7.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part2,MS. Heb. g. 8/7
Bodl. MS heb. g 8/57,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-8-57.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_219#MS_Heb_g_8-part8,MS. Heb. g. 8/57
Bodl. MS heb. g 5/22,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-5-22.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_217#MS_Heb_g_5,MS. Heb. g. 5/22
Bodl. MS heb. g 6/6,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-6-6.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_218#MS_Heb_g_6,MS. Heb. g. 6/6
Bodl. MS heb. g 12/3,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-12-3.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_214#MS_Heb_g_12,MS. Heb. g. 12/3
Bodl. MS heb. g 6/32,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-6-32.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_218#MS_Heb_g_6,MS. Heb. g. 6/32
Bodl. MS heb. g 2/71,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-71.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/71
Bodl. MS heb. g 2/1,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-1.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/1
Bodl. MS heb. g 2/26,https://princetongenizalab.github.io/iiif/bodleian/g/ms-heb-g-2-26.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_215#MS_Heb_g_2,MS. Heb. g. 2/26
